sim_index,route_name,route_type,phase,leg_index,minute_from_start,leg_minute,from_wpt,to_wpt,from_name,to_name,lat_deg,lon_deg,cog_deg,sog_knots,distance_from_start_nm,distance_to_go_nm
1815,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1815,1649,6,7,SaidTssN,Kriti E,35.13716767224217,26.819854573093803,309.57972469971133,12.0,362.84344597038785,241.13286614907656
1816,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1816,1650,6,7,SaidTssN,Kriti E,35.13915910770809,26.81659039652939,309.57972469971133,12.0,363.04340107646703,240.93291104299738
1817,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1817,1651,6,7,SaidTssN,Kriti E,35.141150455642624,26.813326060260124,309.57972469971133,12.0,363.2433561825462,240.7329559369182
1818,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1818,1652,6,7,SaidTssN,Kriti E,35.14314171603504,26.81006156427341,309.57972469971133,12.0,363.4433112886254,240.533000830839
1819,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1819,1653,6,7,SaidTssN,Kriti E,35.14513288887458,26.806796908556656,309.57972469971133,12.0,363.6432663947046,240.3330457247598
1820,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1820,1654,6,7,SaidTssN,Kriti E,35.14712397415049,26.803532093097285,309.57972469971133,12.0,363.84322150078384,240.13309061868057
1821,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1821,1655,6,7,SaidTssN,Kriti E,35.149114971852036,26.800267117882715,309.57972469971133,12.0,364.043176606863,239.93313551260138
1822,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1822,1656,6,7,SaidTssN,Kriti E,35.15110588196846,26.797001982900348,309.57972469971133,12.0,364.2431317129422,239.7331804065222
1823,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1823,1657,6,7,SaidTssN,Kriti E,35.153096704489016,26.793736688137614,309.57972469971133,12.0,364.4430868190214,239.533225300443
1824,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1824,1658,6,7,SaidTssN,Kriti E,35.15508743940294,26.79047123358193,309.57972469971133,12.0,364.6430419251006,239.33327019436382
1825,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1825,1659,6,7,SaidTssN,Kriti E,35.15707808669949,26.78720561922071,309.57972469971133,12.0,364.8429970311798,239.13331508828463
1826,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1826,1660,6,7,SaidTssN,Kriti E,35.15906864636791,26.78393984504138,309.57972469971133,12.0,365.04295213725896,238.93335998220545
1827,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1827,1661,6,7,SaidTssN,Kriti E,35.16105911839743,26.780673911031354,309.57972469971133,12.0,365.2429072433382,238.7334048761262
1828,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1828,1662,6,7,SaidTssN,Kriti E,35.16304950277732,26.777407817178045,309.57972469971133,12.0,365.4428623494174,238.533449770047
1829,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1829,1663,6,7,SaidTssN,Kriti E,35.165039799496796,26.7741415634689,309.57972469971133,12.0,365.6428174554966,238.33349466396783
1830,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1830,1664,6,7,SaidTssN,Kriti E,35.1670300085451,26.77087514989131,309.57972469971133,12.0,365.84277256157577,238.13353955788864
1831,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1831,1665,6,7,SaidTssN,Kriti E,35.1690201299115,26.767608576432718,309.57972469971133,12.0,366.04272766765496,237.93358445180945
1832,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1832,1666,6,7,SaidTssN,Kriti E,35.1710101635852,26.76434184308055,309.57972469971133,12.0,366.24268277373415,237.73362934573026
1833,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1833,1667,6,7,SaidTssN,Kriti E,35.17300010955547,26.76107494982222,309.57972469971133,12.0,366.4426378798134,237.53367423965102
1834,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1834,1668,6,7,SaidTssN,Kriti E,35.17498996781152,26.757807896645158,309.57972469971133,12.0,366.6425929858926,237.33371913357183
1835,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1835,1669,6,7,SaidTssN,Kriti E,35.1769797383426,26.75454068353679,309.57972469971133,12.0,366.84254809197176,237.13376402749265
1836,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1836,1670,6,7,SaidTssN,Kriti E,35.17896942113796,26.751273310484542,309.57972469971133,12.0,367.04250319805095,236.93380892141346
1837,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1837,1671,6,7,SaidTssN,Kriti E,35.180959016186804,26.74800577747585,309.57972469971133,12.0,367.24245830413014,236.73385381533427
1838,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1838,1672,6,7,SaidTssN,Kriti E,35.18294852347838,26.744738084498128,309.57972469971133,12.0,367.4424134102093,236.53389870925508
1839,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1839,1673,6,7,SaidTssN,Kriti E,35.184937943001934,26.741470231538816,309.57972469971133,12.0,367.64236851628857,236.33394360317584
1840,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1840,1674,6,7,SaidTssN,Kriti E,35.18692727474667,26.73820221858534,309.57972469971133,12.0,367.84232362236776,236.13398849709665
1841,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1841,1675,6,7,SaidTssN,Kriti E,35.18891651870183,26.734934045625135,309.57972469971133,12.0,368.04227872844695,235.93403339101746
1842,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1842,1676,6,7,SaidTssN,Kriti E,35.19090567485666,26.73166571264562,309.57972469971133,12.0,368.24223383452613,235.73407828493828
1843,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1843,1677,6,7,SaidTssN,Kriti E,35.19289474320035,26.72839721963425,309.57972469971133,12.0,368.4421889406053,235.5341231788591
1844,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1844,1678,6,7,SaidTssN,Kriti E,35.194883723722164,26.725128566578434,309.57972469971133,12.0,368.6421440466845,235.3341680727799
1845,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1845,1679,6,7,SaidTssN,Kriti E,35.19687261641132,26.72185975346562,309.57972469971133,12.0,368.84209915276375,235.13421296670066
1846,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1846,1680,6,7,SaidTssN,Kriti E,35.19886142125703,26.718590780283243,309.57972469971133,12.0,369.04205425884294,234.93425786062147
1847,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1847,1681,6,7,SaidTssN,Kriti E,35.20085013824852,26.71532164701873,309.57972469971133,12.0,369.2420093649221,234.73430275454228
1848,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1848,1682,6,7,SaidTssN,Kriti E,35.20283876737502,26.712052353659526,309.57972469971133,12.0,369.4419644710013,234.5343476484631
1849,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1849,1683,6,7,SaidTssN,Kriti E,35.20482730862577,26.708782900193068,309.57972469971133,12.0,369.6419195770805,234.3343925423839
1850,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1850,1684,6,7,SaidTssN,Kriti E,35.206815761989965,26.70551328660679,309.57972469971133,12.0,369.8418746831597,234.13443743630472
1851,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1851,1685,6,7,SaidTssN,Kriti E,35.208804127456816,26.70224351288813,309.57972469971133,12.0,370.04182978923893,233.93448233022548
1852,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1852,1686,6,7,SaidTssN,Kriti E,35.21079240501557,26.698973579024525,309.57972469971133,12.0,370.2417848953181,233.7345272241463
1853,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1853,1687,6,7,SaidTssN,Kriti E,35.21278059465544,26.69570348500342,309.57972469971133,12.0,370.4417400013973,233.5345721180671
1854,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1854,1688,6,7,SaidTssN,Kriti E,35.21476869636563,26.692433230812252,309.57972469971133,12.0,370.6416951074765,233.33461701198792
1855,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1855,1689,6,7,SaidTssN,Kriti E,35.21675671013537,26.689162816438476,309.57972469971133,12.0,370.8416502135557,233.13466190590873
1856,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1856,1690,6,7,SaidTssN,Kriti E,35.21874463595387,26.685892241869517,309.57972469971133,12.0,371.04160531963487,232.93470679982954
1857,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1857,1691,6,7,SaidTssN,Kriti E,35.22073247381033,26.682621507092822,309.57972469971133,12.0,371.24156042571406,232.73475169375035
1858,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1858,1692,6,7,SaidTssN,Kriti E,35.22272022369398,26.679350612095842,309.57972469971133,12.0,371.4415155317933,232.5347965876711
1859,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1859,1693,6,7,SaidTssN,Kriti E,35.22470788559404,26.676079556866018,309.57972469971133,12.0,371.6414706378725,232.33484148159192
1860,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1860,1694,6,7,SaidTssN,Kriti E,35.22669545949971,26.672808341390795,309.57972469971133,12.0,371.8414257439517,232.13488637551274
1861,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1861,1695,6,7,SaidTssN,Kriti E,35.228682945400195,26.669536965657624,309.57972469971133,12.0,372.04138085003086,231.93493126943355
1862,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1862,1696,6,7,SaidTssN,Kriti E,35.2306703432847,26.66626542965394,309.57972469971133,12.0,372.24133595611005,231.73497616335436
1863,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1863,1697,6,7,SaidTssN,Kriti E,35.23265765314246,26.662993733367205,309.57972469971133,12.0,372.44129106218924,231.53502105727517
1864,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1864,1698,6,7,SaidTssN,Kriti E,35.23464487496266,26.659721876784864,309.57972469971133,12.0,372.6412461682685,231.33506595119593
1865,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1865,1699,6,7,SaidTssN,Kriti E,35.236632008734496,26.65644985989436,309.57972469971133,12.0,372.84120127434767,231.13511084511674
1866,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1866,1700,6,7,SaidTssN,Kriti E,35.238619054447206,26.653177682683147,309.57972469971133,12.0,373.04115638042686,230.93515573903755
1867,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1867,1701,6,7,SaidTssN,Kriti E,35.24060601208997,26.649905345138684,309.57972469971133,12.0,373.24111148650604,230.73520063295837
1868,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1868,1702,6,7,SaidTssN,Kriti E,35.242592881651994,26.646632847248416,309.57972469971133,12.0,373.44106659258523,230.53524552687918
1869,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1869,1703,6,7,SaidTssN,Kriti E,35.24457966312248,26.64336018899979,309.57972469971133,12.0,373.6410216986644,230.3352904208
1870,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1870,1704,6,7,SaidTssN,Kriti E,35.246566356490646,26.640087370380268,309.57972469971133,12.0,373.84097680474366,230.13533531472075
1871,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1871,1705,6,7,SaidTssN,Kriti E,35.248552961745666,26.6368143913773,309.57972469971133,12.0,374.04093191082285,229.93538020864156
1872,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1872,1706,6,7,SaidTssN,Kriti E,35.25053947887676,26.633541251978347,309.57972469971133,12.0,374.24088701690204,229.73542510256237
1873,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1873,1707,6,7,SaidTssN,Kriti E,35.25252590787313,26.630267952170854,309.57972469971133,12.0,374.4408421229812,229.5354699964832
1874,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1874,1708,6,7,SaidTssN,Kriti E,35.25451224872394,26.626994491942288,309.57972469971133,12.0,374.6407972290604,229.335514890404
1875,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1875,1709,6,7,SaidTssN,Kriti E,35.25649850141842,26.623720871280103,309.57972469971133,12.0,374.8407523351396,229.1355597843248
1876,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1876,1710,6,7,SaidTssN,Kriti E,35.258484665945744,26.620447090171755,309.57972469971133,12.0,375.04070744121884,228.93560467824557
1877,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1877,1711,6,7,SaidTssN,Kriti E,35.26047074229512,26.617173148604707,309.57972469971133,12.0,375.24066254729803,228.73564957216638
1878,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1878,1712,6,7,SaidTssN,Kriti E,35.26245673045573,26.613899046566416,309.57972469971133,12.0,375.4406176533772,228.5356944660872
1879,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1879,1713,6,7,SaidTssN,Kriti E,35.26444263041678,26.610624784044344,309.57972469971133,12.0,375.6405727594564,228.335739360008
1880,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1880,1714,6,7,SaidTssN,Kriti E,35.26642844216745,26.607350361025947,309.57972469971133,12.0,375.8405278655356,228.13578425392882
1881,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1881,1715,6,7,SaidTssN,Kriti E,35.26841416569693,26.604075777498696,309.57972469971133,12.0,376.0404829716148,227.93582914784963
1882,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1882,1716,6,7,SaidTssN,Kriti E,35.27039980099442,26.60080103345005,309.57972469971133,12.0,376.240438077694,227.7358740417704
1883,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1883,1717,6,7,SaidTssN,Kriti E,35.2723853480491,26.597526128867475,309.57972469971133,12.0,376.4403931837732,227.5359189356912
1884,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1884,1718,6,7,SaidTssN,Kriti E,35.27437080685016,26.594251063738433,309.57972469971133,12.0,376.6403482898524,227.335963829612
1885,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1885,1719,6,7,SaidTssN,Kriti E,35.27635617738677,26.59097583805039,309.57972469971133,12.0,376.8403033959316,227.13600872353283
1886,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1886,1720,6,7,SaidTssN,Kriti E,35.278341459648146,26.58770045179081,309.57972469971133,12.0,377.0402585020108,226.93605361745364
1887,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1887,1721,6,7,SaidTssN,Kriti E,35.28032665362345,26.58442490494716,309.57972469971133,12.0,377.24021360808996,226.73609851137445
1888,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1888,1722,6,7,SaidTssN,Kriti E,35.28231175930187,26.581149197506917,309.57972469971133,12.0,377.44016871416915,226.53614340529526
1889,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1889,1723,6,7,SaidTssN,Kriti E,35.28429677667258,26.57787332945753,309.57972469971133,12.0,377.6401238202484,226.33618829921602
1890,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1890,1724,6,7,SaidTssN,Kriti E,35.28628170572478,26.57459730078649,309.57972469971133,12.0,377.8400789263276,226.13623319313683
1891,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1891,1725,6,7,SaidTssN,Kriti E,35.28826654644764,26.571321111481254,309.57972469971133,12.0,378.04003403240677,225.93627808705764
1892,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1892,1726,6,7,SaidTssN,Kriti E,35.290251298830334,26.568044761529297,309.57972469971133,12.0,378.23998913848595,225.73632298097846
1893,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1893,1727,6,7,SaidTssN,Kriti E,35.292235962862044,26.564768250918096,309.57972469971133,12.0,378.43994424456514,225.53636787489927
1894,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1894,1728,6,7,SaidTssN,Kriti E,35.29422053853195,26.561491579635117,309.57972469971133,12.0,378.6398993506443,225.33641276882008
1895,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1895,1729,6,7,SaidTssN,Kriti E,35.296205025829224,26.55821474766783,309.57972469971133,12.0,378.8398544567236,225.13645766274084
1896,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1896,1730,6,7,SaidTssN,Kriti E,35.29818942474304,26.554937755003717,309.57972469971133,12.0,379.03980956280276,224.93650255666165
1897,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1897,1731,6,7,SaidTssN,Kriti E,35.3001737352626,26.551660601630253,309.57972469971133,12.0,379.23976466888195,224.73654745058246
1898,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1898,1732,6,7,SaidTssN,Kriti E,35.30215795737702,26.548383287534904,309.57972469971133,12.0,379.43971977496113,224.53659234450328
1899,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1899,1733,6,7,SaidTssN,Kriti E,35.30414209107552,26.545105812705156,309.57972469971133,12.0,379.6396748810403,224.3366372384241
1900,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1900,1734,6,7,SaidTssN,Kriti E,35.30612613634725,26.541828177128487,309.57972469971133,12.0,379.8396299871195,224.1366821323449
1901,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1901,1735,6,7,SaidTssN,Kriti E,35.30811009318139,26.53855038079237,309.57972469971133,12.0,380.03958509319875,223.93672702626566
1902,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1902,1736,6,7,SaidTssN,Kriti E,35.310093961567105,26.535272423684287,309.57972469971133,12.0,380.23954019927794,223.73677192018647
1903,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1903,1737,6,7,SaidTssN,Kriti E,35.31207774149356,26.53199430579171,309.57972469971133,12.0,380.4394953053571,223.53681681410728
1904,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1904,1738,6,7,SaidTssN,Kriti E,35.31406143294993,26.528716027102135,309.57972469971133,12.0,380.6394504114363,223.3368617080281
1905,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1905,1739,6,7,SaidTssN,Kriti E,35.31604503592536,26.525437587603033,309.57972469971133,12.0,380.8394055175155,223.1369066019489
1906,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1906,1740,6,7,SaidTssN,Kriti E,35.31802855040905,26.52215898728189,309.57972469971133,12.0,381.0393606235947,222.93695149586972
1907,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1907,1741,6,7,SaidTssN,Kriti E,35.32001197639015,26.518880226126182,309.57972469971133,12.0,381.23931572967393,222.73699638979048
1908,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1908,1742,6,7,SaidTssN,Kriti E,35.3219953138578,26.5156013041234,309.57972469971133,12.0,381.4392708357531,222.5370412837113
1909,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1909,1743,6,7,SaidTssN,Kriti E,35.32397856280118,26.51232222126103,309.57972469971133,12.0,381.6392259418323,222.3370861776321
1910,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1910,1744,6,7,SaidTssN,Kriti E,35.32596172320946,26.509042977526555,309.57972469971133,12.0,381.8391810479115,222.13713107155291
1911,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1911,1745,6,7,SaidTssN,Kriti E,35.32794479507179,26.50576357290746,309.57972469971133,12.0,382.0391361539907,221.93717596547373
1912,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1912,1746,6,7,SaidTssN,Kriti E,35.329927778377325,26.50248400739123,309.57972469971133,12.0,382.23909126006987,221.73722085939454
1913,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1913,1747,6,7,SaidTssN,Kriti E,35.331910673115225,26.499204280965362,309.57972469971133,12.0,382.43904636614906,221.53726575331535
1914,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1914,1748,6,7,SaidTssN,Kriti E,35.33389347927465,26.495924393617337,309.57972469971133,12.0,382.6390014722283,221.3373106472361
1915,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1915,1749,6,7,SaidTssN,Kriti E,35.33587619684477,26.49264434533464,309.57972469971133,12.0,382.8389565783075,221.13735554115692
1916,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1916,1750,6,7,SaidTssN,Kriti E,35.33785882581472,26.489364136104776,309.57972469971133,12.0,383.0389116843867,220.93740043507773
1917,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1917,1751,6,7,SaidTssN,Kriti E,35.33984136617365,26.48608376591523,309.57972469971133,12.0,383.23886679046586,220.73744532899855
1918,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1918,1752,6,7,SaidTssN,Kriti E,35.341823817910736,26.482803234753487,309.57972469971133,12.0,383.43882189654505,220.53749022291936
1919,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1919,1753,6,7,SaidTssN,Kriti E,35.343806181015104,26.479522542607047,309.57972469971133,12.0,383.63877700262424,220.33753511684017
1920,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1920,1754,6,7,SaidTssN,Kriti E,35.345788455475926,26.476241689463397,309.57972469971133,12.0,383.8387321087035,220.13758001076093
1921,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1921,1755,6,7,SaidTssN,Kriti E,35.347770641282345,26.472960675310045,309.57972469971133,12.0,384.03868721478267,219.93762490468174
1922,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1922,1756,6,7,SaidTssN,Kriti E,35.34975273842352,26.469679500134472,309.57972469971133,12.0,384.23864232086186,219.73766979860255
1923,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,1923,1757,6,7,SaidTssN,Kriti E,35.35173474688857,26.46639816392418,309.57972469971133,12.0,384.43859742694104,219.53771469252337
1924,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,1924,0,7,8,Kriti E,Paximadi,35.353716666666664,26.463116666666664,304.8268158618691,12.0,384.63855253302023,219.33775958644418
1925,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,1925,1,7,8,Kriti E,Paximadi,35.355617833328765,26.459765960044844,304.8268158618691,12.0,384.8384301842234,219.137881935241
1926,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,1926,2,7,8,Kriti E,Paximadi,35.35751890751021,26.45641509565655,304.8268158618691,12.0,385.0383078354266,218.9380042840378
1927,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,1927,3,7,8,Kriti E,Paximadi,35.35941988920016,26.45306407349095,304.8268158618691,12.0,385.2381854866298,218.73812663283462
1928,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,1928,4,7,8,Kriti E,Paximadi,35.36132077838775,26.449712893537203,304.8268158618691,12.0,385.43806313783296,218.53824898163145
1929,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,1929,5,7,8,Kriti E,Paximadi,35.36322157506211,26.446361555784463,304.8268158618691,12.0,385.6379407890362,218.33837133042823
1930,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,1930,6,7,8,Kriti E,Paximadi,35.3651222792124,26.44301006022188,304.8268158618691,12.0,385.83781844023935,218.13849367922506
1931,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,1931,7,7,8,Kriti E,Paximadi,35.367022890827755,26.439658406838625,304.8268158618691,12.0,386.03769609144257,217.93861602802184
1932,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,1932,8,7,8,Kriti E,Paximadi,35.3689234098973,26.436306595623858,304.8268158618691,12.0,386.23757374264574,217.73873837681867
1933,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,1933,9,7,8,Kriti E,Paximadi,35.37082383641018,26.43295462656673,304.8268158618691,12.0,386.4374513938489,217.5388607256155
1934,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,1934,10,7,8,Kriti E,Paximadi,35.37272417035554,26.42960249965641,304.8268158618691,12.0,386.6373290450521,217.33898307441228
1935,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,1935,11,7,8,Kriti E,Paximadi,35.37462441172251,26.42625021488207,304.8268158618691,12.0,386.8372066962553,217.13910542320912
1936,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,1936,12,7,8,Kriti E,Paximadi,35.37652456050023,26.422897772232865,304.8268158618691,12.0,387.03708434745846,216.93922777200595
1937,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,1937,13,7,8,Kriti E,Paximadi,35.37842461667782,26.419545171697965,304.8268158618691,12.0,387.2369619986617,216.73935012080273
1938,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,1938,14,7,8,Kriti E,Paximadi,35.38032458024442,26.416192413266533,304.8268158618691,12.0,387.43683964986485,216.53947246959956
